riskScore,failedLoginCount,contentLength,headerCount,hasAuthHeader,isLocalIP,isPrivateIP,requestFrequency,isAuthEndpoint,isSensitiveEndpoint,label
11,0,1039,13,0,0,1,9,1,0,0
9,0,639,13,1,0,1,4,0,0,0
9,1,587,11,1,1,0,5,1,0,0
4,1,921,12,0,0,0,5,0,0,0
6,1,1188,12,1,1,0,8,1,0,0
3,0,455,14,0,1,0,9,1,0,0
0,0,334,13,1,0,0,7,0,0,0
13,1,326,15,0,1,1,5,1,0,0
13,1,148,8,1,1,0,3,1,0,0
4,0,217,10,0,0,1,1,1,0,0
6,0,153,13,1,0,1,9,1,0,0
9,1,664,9,0,0,0,5,0,0,0
9,1,1167,10,0,1,1,9,0,0,0
5,0,152,14,1,0,1,4,1,0,0
4,1,657,12,1,1,0,5,1,0,0
3,0,967,15,0,1,1,4,0,0,0
1,0,497,13,0,1,0,2,0,0,0
3,0,774,11,0,1,0,1,1,0,0
14,0,486,9,0,1,0,8,0,0,0
9,1,210,13,1,0,1,4,0,0,0
9,1,713,15,0,0,1,5,0,0,0
2,0,116,14,0,1,1,6,0,0,0
9,0,983,8,0,1,1,8,1,0,0
0,0,640,9,1,0,0,8,0,0,0
7,0,270,14,0,0,1,7,1,0,0
4,0,508,13,1,1,0,4,1,0,0
12,1,839,8,1,1,1,6,0,0,0
3,1,957,9,1,0,1,4,1,0,0
7,1,329,8,1,0,1,7,1,0,0
6,1,218,8,1,1,1,1,0,0,0
1,0,883,9,1,0,1,5,0,0,0
0,0,564,9,1,0,0,4,0,0,0
11,0,203,8,0,1,1,7,1,0,0
10,0,797,14,0,1,1,9,1,0,0
3,0,274,15,1,1,1,5,1,0,0
7,1,844,12,0,0,1,4,1,0,0
11,0,764,9,0,1,0,9,0,0,0
1,1,132,13,1,0,1,5,1,0,0
2,1,154,10,0,1,0,9,0,0,0
11,1,618,11,1,1,1,8,0,0,0
0,1,855,8,0,0,0,4,0,0,0
0,0,111,8,1,0,0,7,0,0,0
12,1,819,11,1,1,0,5,1,0,0
2,1,654,12,0,1,0,4,0,0,0
10,1,472,11,0,0,0,5,1,0,0
4,0,583,9,1,1,1,5,0,0,0
11,0,1072,11,1,0,0,9,0,0,0
2,0,722,8,1,0,1,9,0,0,0
0,1,406,11,0,1,0,6,1,0,0
0,1,556,10,0,0,0,4,0,0,0
7,0,259,13,0,0,1,2,0,0,0
9,1,430,9,0,0,0,3,0,0,0
10,0,875,11,1,1,0,2,0,0,0
11,0,324,8,1,0,0,5,1,0,0
12,1,1082,14,1,1,0,6,1,0,0
12,1,828,13,1,1,1,5,0,0,0
11,1,1168,9,0,1,0,2,0,0,0
14,1,1182,8,1,0,0,5,1,0,0
13,0,743,12,1,0,1,9,1,0,0
1,0,715,10,0,1,1,4,1,0,0
12,0,294,15,0,1,0,2,0,0,0
2,0,588,12,1,0,0,3,1,0,0
1,0,256,15,0,1,1,3,0,0,0
2,1,709,10,1,1,0,9,1,0,0
6,0,511,11,0,0,1,4,1,0,0
0,0,570,9,0,1,0,1,0,0,0
9,0,615,11,1,0,1,1,1,0,0
7,1,492,10,0,0,1,7,0,0,0
12,1,730,10,1,1,1,7,1,0,0
9,1,707,10,0,0,0,2,0,0,0
9,1,1079,15,0,0,0,9,1,0,0
9,0,533,13,0,0,0,9,1,0,0
13,0,639,8,0,1,0,5,0,0,0
1,1,377,9,0,1,1,3,0,0,0
2,1,332,11,1,1,1,3,0,0,0
8,0,461,11,0,0,1,3,0,0,0
6,0,125,12,1,0,0,6,1,0,0
3,1,1148,15,0,1,0,4,1,0,0
9,1,606,10,1,1,0,8,1,0,0
4,1,366,14,0,0,1,5,1,0,0
1,1,560,10,1,1,0,1,1,0,0
12,0,555,10,1,1,0,9,1,0,0
10,0,1191,14,0,1,1,1,0,0,0
12,0,1106,11,0,1,1,6,1,0,0
7,1,962,12,0,1,0,1,1,0,0
3,1,590,8,1,0,1,3,0,0,0
8,0,1172,14,1,1,0,5,1,0,0
4,0,663,15,0,1,1,7,1,0,0
12,0,315,13,0,0,1,8,1,0,0
8,0,658,9,1,0,1,9,0,0,0
3,1,258,15,1,0,0,6,0,0,0
9,0,588,14,0,0,0,9,1,0,0
4,0,785,8,1,1,0,8,0,0,0
8,0,893,11,0,1,1,9,1,0,0
7,0,104,13,0,1,1,4,1,0,0
2,0,460,13,0,1,1,9,1,0,0
0,0,558,13,1,0,1,7,0,0,0
2,0,347,10,1,0,0,5,1,0,0
3,1,1045,9,1,1,0,5,1,0,0
1,1,521,11,1,1,0,1,1,0,0
0,1,114,11,0,1,1,2,1,0,0
6,1,835,13,1,1,1,3,1,0,0
7,0,376,11,0,0,0,8,0,0,0
6,1,552,9,0,1,1,6,1,0,0
13,1,697,9,0,0,0,5,0,0,0
4,0,545,12,1,0,1,1,1,0,0
11,0,309,14,0,0,1,9,0,0,0
0,1,813,14,0,0,0,3,1,0,0
6,1,401,12,1,1,0,3,1,0,0
12,0,102,8,0,1,1,2,0,0,0
6,1,1089,14,1,1,0,4,0,0,0
8,0,619,9,1,1,0,2,1,0,0
2,0,592,9,1,0,1,9,0,0,0
8,0,719,14,0,0,1,7,0,0,0
13,0,430,9,1,0,1,8,1,0,0
0,1,432,12,1,1,0,3,1,0,0
0,0,149,13,1,0,1,6,1,0,0
13,0,962,13,1,0,1,6,1,0,0
3,1,371,11,0,0,1,1,1,0,0
8,0,679,15,1,0,1,6,0,0,0
5,1,659,15,0,1,1,3,1,0,0
12,1,795,13,1,0,0,3,0,0,0
10,1,545,10,0,0,1,3,1,0,0
2,0,1116,12,1,1,1,8,1,0,0
0,1,456,9,0,1,0,5,0,0,0
3,1,373,14,1,1,1,4,1,0,0
11,0,1142,13,0,0,1,9,0,0,0
12,1,410,12,0,0,0,9,0,0,0
8,1,969,13,0,0,1,1,0,0,0
2,1,985,8,1,0,0,2,1,0,0
11,1,253,9,0,1,1,8,1,0,0
8,1,719,8,0,0,0,5,1,0,0
6,0,982,9,0,0,0,7,1,0,0
11,1,896,12,0,1,1,1,1,0,0
13,1,224,11,1,1,0,5,1,0,0
14,0,718,13,0,1,0,3,0,0,0
3,0,344,13,0,0,1,2,1,0,0
2,0,947,10,0,0,1,2,1,0,0
9,1,549,14,1,0,0,9,1,0,0
14,0,1029,8,0,0,1,4,1,0,0
4,1,619,13,0,0,0,4,0,0,0
4,1,461,12,0,1,0,7,0,0,0
2,0,107,11,0,1,1,2,0,0,0
11,0,577,14,1,0,1,3,0,0,0
8,1,594,12,0,0,0,3,0,0,0
3,0,932,8,0,0,1,6,1,0,0
10,1,1162,10,1,0,1,3,0,0,0
4,0,692,13,1,0,0,5,0,0,0
3,0,286,12,1,1,0,4,1,0,0
4,0,853,14,0,1,0,3,1,0,0
6,1,192,9,1,1,0,8,0,0,0
8,0,185,11,0,0,0,3,1,0,0
6,1,1167,14,1,0,0,6,1,0,0
12,1,236,12,0,1,1,7,0,0,0
4,1,520,11,1,1,0,7,1,0,0
9,1,173,13,0,0,1,2,0,0,0
9,0,270,9,1,1,1,3,0,0,0
6,1,269,10,0,1,0,4,1,0,0
13,1,971,14,0,0,1,7,0,0,0
14,0,421,10,0,1,0,2,0,0,0
9,1,555,9,0,1,1,3,1,0,0
4,0,1043,11,0,1,0,7,1,0,0
2,1,889,13,0,0,0,7,1,0,0
6,0,712,12,0,1,0,3,1,0,0
12,1,988,9,0,1,0,1,0,0,0
10,0,448,8,1,1,1,3,1,0,0
10,1,109,11,0,0,1,5,1,0,0
1,1,839,10,0,0,1,7,0,0,0
14,0,766,14,1,1,1,4,0,0,0
11,0,645,9,0,0,1,1,0,0,0
8,0,228,10,1,1,0,6,0,0,0
9,0,700,11,0,0,0,2,1,0,0
9,1,704,10,1,0,0,3,1,0,0
11,1,426,9,1,1,0,4,0,0,0
0,0,1079,11,0,1,0,6,0,0,0
12,1,503,8,1,1,1,6,0,0,0
5,0,728,9,0,0,0,7,0,0,0
6,0,817,12,0,1,0,5,1,0,0
13,1,1140,15,0,0,1,7,0,0,0
12,1,373,13,0,0,1,2,1,0,0
7,1,784,9,1,1,0,1,0,0,0
9,1,215,11,0,0,0,8,1,0,0
8,1,960,14,1,1,1,1,1,0,0
1,1,792,13,1,0,0,2,1,0,0
10,1,423,9,0,1,0,6,1,0,0
9,0,1060,8,0,0,0,1,0,0,0
1,0,213,14,0,0,1,3,1,0,0
4,0,1181,8,0,1,0,7,0,0,0
12,0,253,12,1,0,0,8,1,0,0
4,0,414,14,0,1,1,4,1,0,0
5,1,1164,10,1,0,1,3,0,0,0
2,0,204,15,0,0,1,1,0,0,0
7,0,453,14,0,0,0,9,1,0,0
12,0,1115,13,0,1,1,6,1,0,0
0,0,832,14,0,1,0,6,0,0,0
5,0,808,11,1,1,1,9,1,0,0
3,0,750,15,1,1,0,1,0,0,0
0,0,923,11,0,1,1,6,0,0,0
14,1,1046,10,1,0,0,5,0,0,0
6,1,760,14,1,0,0,6,1,0,0
8,0,198,8,0,1,1,8,1,0,0
12,1,687,8,0,0,1,5,0,0,0
3,1,381,9,1,0,0,2,0,0,0
3,1,502,12,1,0,1,2,0,0,0
5,1,799,13,1,0,0,5,0,0,0
11,0,298,15,1,1,1,3,1,0,0
14,1,426,12,0,0,1,3,0,0,0
2,1,253,14,0,1,0,8,1,0,0
12,1,651,12,1,1,1,7,0,0,0
11,0,504,9,0,0,1,1,1,0,0
5,0,561,12,1,1,0,5,1,0,0
6,0,231,15,1,0,0,9,1,0,0
10,0,890,10,0,0,1,4,1,0,0
9,0,973,9,1,0,0,1,1,0,0
9,0,183,10,1,1,1,8,0,0,0
2,0,853,14,0,1,1,5,0,0,0
6,1,727,9,0,1,0,2,1,0,0
13,1,320,14,1,0,0,1,0,0,0
2,1,652,14,1,0,0,3,0,0,0
12,0,211,12,0,0,0,9,0,0,0
12,0,714,10,1,1,0,1,0,0,0
1,0,1023,14,1,0,0,4,0,0,0
11,0,574,10,0,0,1,8,0,0,0
13,0,935,10,0,1,1,8,0,0,0
9,1,370,9,0,1,0,8,1,0,0
3,1,520,11,0,1,1,8,0,0,0
11,0,806,12,0,0,1,4,0,0,0
7,0,139,14,0,0,1,8,0,0,0
12,0,288,10,1,0,1,9,1,0,0
14,0,1093,13,1,1,0,7,1,0,0
8,1,635,11,0,1,1,2,0,0,0
6,0,1127,14,0,1,1,9,1,0,0
0,0,389,13,1,1,0,8,1,0,0
2,0,532,12,1,0,0,5,0,0,0
12,0,570,12,1,0,0,3,1,0,0
11,1,727,10,0,0,0,7,0,0,0
13,0,378,10,0,0,1,2,1,0,0
8,0,976,15,1,0,0,3,0,0,0
14,1,680,15,0,0,1,9,1,0,0
11,1,962,14,0,0,1,4,0,0,0
0,1,353,9,0,0,0,4,0,0,0
8,0,280,11,1,1,0,3,1,0,0
7,0,780,14,1,1,0,5,0,0,0
0,1,924,11,0,0,0,3,0,0,0
5,1,799,10,0,1,0,9,1,0,0
4,1,665,12,0,0,0,3,0,0,0
5,1,779,10,0,0,1,2,0,0,0
9,1,490,12,0,1,1,5,1,0,0
11,1,311,15,1,0,1,6,0,0,0
12,0,483,14,0,0,1,1,1,0,0
12,0,441,15,0,0,0,6,0,0,0
12,0,943,12,0,0,0,3,1,0,0
14,1,1161,10,1,0,1,4,1,0,0
4,1,519,15,1,0,1,6,0,0,0
5,1,850,8,0,0,1,8,1,0,0
4,1,405,11,1,1,0,9,0,0,0
10,1,801,13,1,1,0,6,0,0,0
11,1,968,12,1,0,0,7,1,0,0
4,0,636,12,1,1,1,5,0,0,0
3,0,305,8,1,0,1,9,0,0,0
2,1,595,14,1,0,0,4,1,0,0
2,0,1170,14,0,0,0,6,0,0,0
3,1,603,14,1,0,1,5,0,0,0
8,0,1145,13,1,1,1,1,1,0,0
1,1,312,9,0,1,0,5,0,0,0
14,1,409,8,0,1,1,5,0,0,0
8,0,760,13,0,1,0,9,1,0,0
0,0,852,15,0,0,0,1,0,0,0
13,1,371,8,1,1,1,5,0,0,0
14,1,1037,12,1,0,1,7,1,0,0
14,0,131,11,1,0,1,6,0,0,0
0,0,542,8,1,1,0,6,0,0,0
4,1,261,9,0,0,1,7,1,0,0
5,0,866,10,1,1,1,6,1,0,0
5,1,353,15,1,1,0,5,0,0,0
2,1,620,13,0,1,0,5,0,0,0
6,1,1076,15,1,1,1,9,1,0,0
8,1,109,15,1,1,0,8,0,0,0
10,0,825,8,1,0,0,4,0,0,0
11,0,604,8,1,1,0,4,0,0,0
9,0,884,9,0,1,1,5,1,0,0
7,0,535,11,0,0,1,3,0,0,0
5,0,252,8,0,1,0,8,0,0,0
11,0,1016,8,0,1,0,7,1,0,0
7,0,968,11,0,0,0,5,1,0,0
11,1,852,9,1,0,1,3,1,0,0
4,0,662,13,1,1,0,5,0,0,0
7,0,588,15,0,0,0,3,0,0,0
9,1,994,13,0,1,1,5,1,0,0
11,0,203,8,0,0,0,1,0,0,0
3,0,1124,11,1,1,1,6,0,0,0
9,1,1106,8,0,1,1,4,0,0,0
7,0,506,14,1,1,1,4,0,0,0
9,0,266,10,1,0,0,8,1,0,0
11,0,608,13,1,1,0,2,1,0,0
1,1,412,14,1,0,1,4,0,0,0
11,0,862,12,0,1,0,2,1,0,0
11,0,780,10,1,1,1,1,0,0,0
4,1,576,8,1,1,0,3,0,0,0
8,0,172,9,0,1,1,8,1,0,0
3,1,681,13,1,1,1,6,1,0,0
10,1,361,12,1,0,0,7,0,0,0
5,0,344,10,1,0,0,2,0,0,0
14,1,660,13,0,0,0,6,0,0,0
0,1,1199,11,1,1,0,8,0,0,0
8,0,274,9,1,1,1,8,1,0,0
0,1,208,10,0,0,1,4,1,0,0
4,1,282,11,0,1,0,6,0,0,0
3,0,291,14,1,1,0,5,0,0,0
12,0,164,8,1,1,1,9,1,0,0
11,0,1062,11,0,0,0,8,0,0,0
12,1,963,10,1,0,0,2,1,0,0
12,0,468,15,0,0,0,7,0,0,0
13,1,950,10,1,0,0,7,1,0,0
2,1,142,15,0,0,1,1,0,0,0
12,1,587,14,1,1,1,1,0,0,0
5,1,177,8,0,1,0,4,0,0,0
1,1,925,15,0,1,1,5,1,0,0
2,1,773,15,0,1,0,4,1,0,0
4,1,800,11,0,0,0,7,0,0,0
14,0,858,11,0,0,0,3,0,0,0
8,0,827,8,1,1,1,7,0,0,0
1,1,1024,11,1,0,1,8,0,0,0
9,1,1001,13,0,1,1,6,1,0,0
7,0,988,8,1,1,1,6,1,0,0
13,1,1092,9,1,1,1,8,1,0,0
1,0,438,15,1,1,0,8,0,0,0
10,0,292,10,1,0,0,7,0,0,0
12,0,382,9,1,1,1,6,1,0,0
4,1,489,15,1,0,1,6,0,0,0
6,1,1099,13,0,1,1,6,1,0,0
7,0,624,15,1,1,0,8,1,0,0
0,0,758,15,1,1,1,1,1,0,0
5,0,815,15,1,1,0,5,1,0,0
0,0,990,14,0,0,0,3,0,0,0
1,0,551,13,1,1,1,8,1,0,0
14,1,527,12,1,0,0,6,0,0,0
0,0,1145,12,1,1,0,2,1,0,0
10,1,982,12,0,1,1,7,1,0,0
4,0,412,8,1,1,0,7,1,0,0
9,1,939,11,0,0,1,5,1,0,0
14,1,618,13,1,1,0,8,0,0,0
8,1,474,9,0,1,1,5,0,0,0
5,1,550,14,0,1,1,1,0,0,0
10,1,1114,9,0,1,0,9,0,0,0
10,1,694,9,1,1,1,4,1,0,0
0,0,599,9,0,0,0,2,0,0,0
12,1,563,14,0,0,0,4,0,0,0
0,0,212,12,0,1,1,9,1,0,0
1,1,1135,9,0,1,0,2,0,0,0
8,1,430,14,1,0,1,4,0,0,0
2,0,239,14,1,1,0,2,0,0,0
14,1,1001,11,1,0,0,5,0,0,0
0,0,616,14,1,1,1,3,1,0,0
4,0,668,12,0,1,0,2,1,0,0
6,0,945,9,1,0,0,9,0,0,0
5,0,1192,14,0,1,0,5,1,0,0
11,1,217,8,1,0,0,5,0,0,0
0,1,987,14,1,0,0,1,0,0,0
4,0,1182,10,1,0,0,6,0,0,0
14,1,1156,10,0,1,0,7,1,0,0
4,1,149,10,1,0,0,1,1,0,0
5,0,118,14,1,0,1,9,1,0,0
2,1,825,12,1,1,0,8,1,0,0
4,0,296,9,0,1,0,8,1,0,0
6,0,658,13,1,1,1,7,1,0,0
4,1,551,13,1,1,1,5,0,0,0
4,1,388,13,0,1,1,3,1,0,0
4,1,490,12,0,1,0,9,0,0,0
9,0,314,11,1,0,1,7,0,0,0
9,0,314,15,1,1,1,8,1,0,0
2,1,227,8,1,0,0,6,0,0,0
0,1,859,8,0,1,0,5,0,0,0
4,1,503,10,0,0,1,8,0,0,0
13,1,1152,10,0,0,1,3,1,0,0
8,0,437,14,1,1,0,7,1,0,0
13,1,930,13,0,1,0,2,0,0,0
0,0,813,14,1,0,0,3,1,0,0
2,0,460,15,0,1,0,2,0,0,0
12,1,668,13,0,1,0,5,1,0,0
12,1,317,10,0,0,1,7,0,0,0
3,1,301,9,1,0,0,1,0,0,0
13,0,116,11,1,0,0,9,1,0,0
0,1,421,14,1,1,0,1,1,0,0
0,1,617,11,1,1,0,1,1,0,0
7,0,780,11,0,1,0,8,1,0,0
1,1,524,11,1,1,1,6,1,0,0
11,0,1118,10,0,0,0,6,0,0,0
14,1,486,8,1,1,1,9,0,0,0
7,0,877,10,1,0,0,4,0,0,0
6,1,197,11,0,1,1,8,1,0,0
9,1,307,10,0,1,1,4,1,0,0
9,0,685,11,1,0,0,2,0,0,0
1,0,265,12,1,1,0,8,0,0,0
5,1,121,13,0,1,0,7,0,0,0
5,0,253,8,0,0,0,4,0,0,0
2,0,318,12,0,1,0,9,1,0,0
10,0,768,9,0,0,1,9,0,0,0
1,0,329,10,0,0,0,8,1,0,0
11,1,119,9,1,0,0,1,0,0,0
0,1,652,14,1,0,1,7,1,0,0
5,0,1049,10,1,1,0,5,1,0,0
11,0,247,15,1,1,1,7,1,0,0
4,0,502,15,0,1,0,9,1,0,0
13,0,695,13,0,0,1,2,0,0,0
13,1,466,12,0,1,0,4,0,0,0
10,1,901,13,1,1,1,4,0,0,0
8,0,1017,14,0,1,1,2,1,0,0
0,0,172,11,0,1,0,3,0,0,0
14,0,580,13,1,0,0,8,0,0,0
14,1,659,13,1,0,0,9,0,0,0
6,0,844,15,1,1,1,6,1,0,0
14,1,199,11,0,0,1,2,1,0,0
4,0,1182,15,0,1,1,2,1,0,0
4,1,607,10,1,1,0,7,0,0,0
13,0,357,11,1,1,0,8,0,0,0
1,1,512,12,0,0,1,8,0,0,0
10,0,1188,13,1,1,0,6,1,0,0
2,0,694,15,0,0,1,8,0,0,0
6,0,365,11,1,0,0,1,1,0,0
5,1,920,14,1,1,0,9,1,0,0
11,0,761,14,1,0,1,1,1,0,0
1,1,1046,13,0,0,0,3,1,0,0
5,1,659,12,0,1,0,9,0,0,0
1,0,1016,9,1,0,0,5,0,0,0
1,0,990,15,0,0,0,9,1,0,0
1,0,967,12,1,1,0,9,0,0,0
13,1,709,8,1,1,1,6,1,0,0
14,0,513,8,0,0,0,1,0,0,0
10,1,124,8,0,1,1,7,0,0,0
2,1,383,13,0,1,0,6,1,0,0
14,0,980,14,0,0,0,9,1,0,0
1,0,400,10,1,0,1,7,1,0,0
3,0,1191,15,0,1,1,4,1,0,0
8,0,1130,14,0,0,0,7,0,0,0
5,0,916,10,1,1,0,2,1,0,0
0,0,182,10,1,1,1,6,0,0,0
7,1,1196,14,1,0,1,6,1,0,0
14,1,145,15,1,0,1,2,0,0,0
11,1,717,13,0,1,1,4,1,0,0
13,0,1027,12,0,1,0,8,0,0,0
6,1,361,10,1,1,0,8,0,0,0
9,1,275,9,1,1,0,8,0,0,0
2,1,756,14,0,0,0,8,1,0,0
0,1,941,14,0,1,0,1,1,0,0
4,1,469,8,0,0,1,2,1,0,0
12,0,153,12,0,0,1,4,1,0,0
3,0,789,8,0,1,1,9,0,0,0
9,1,466,14,1,0,0,3,0,0,0
7,1,743,14,1,0,1,6,0,0,0
0,1,478,10,1,1,0,7,1,0,0
9,0,172,12,1,0,0,8,0,0,0
0,0,1014,11,0,0,0,7,0,0,0
11,1,959,9,1,1,1,3,1,0,0
3,0,142,15,0,1,0,6,1,0,0
7,0,476,10,0,1,0,5,0,0,0
4,1,1164,14,0,1,1,4,1,0,0
1,0,269,15,0,1,0,1,1,0,0
5,0,311,10,0,1,1,7,1,0,0
4,1,138,9,0,1,0,8,1,0,0
1,0,468,14,0,0,1,2,0,0,0
12,0,856,9,1,0,0,7,0,0,0
13,1,250,15,0,1,0,6,0,0,0
10,0,1170,11,1,0,1,5,0,0,0
10,0,1123,10,1,0,0,4,0,0,0
10,1,836,13,0,1,1,2,1,0,0
2,1,168,10,0,0,0,6,0,0,0
14,1,398,8,1,1,1,5,0,0,0
8,0,1043,12,1,0,0,2,1,0,0
6,1,901,12,1,1,0,7,1,0,0
6,0,395,8,1,0,0,6,1,0,0
14,1,302,14,0,0,1,9,0,0,0
10,0,160,12,0,0,1,5,1,0,0
5,1,1045,9,0,1,1,9,1,0,0
7,1,1062,15,1,0,1,9,1,0,0
3,1,430,15,0,0,1,1,0,0,0
7,1,437,12,1,1,0,5,1,0,0
3,0,738,12,0,1,0,9,1,0,0
7,1,374,8,1,0,0,7,0,0,0
8,1,418,14,0,0,0,6,1,0,0
2,0,688,11,0,0,0,6,0,0,0
2,1,603,12,1,0,1,7,0,0,0
10,0,486,13,1,1,0,1,1,0,0
12,1,969,12,1,0,1,4,0,0,0
1,1,932,11,1,0,0,1,1,0,0
12,1,1114,8,1,1,1,6,1,0,0
9,0,702,11,0,0,1,4,1,0,0
2,1,790,8,1,0,1,1,1,0,0
2,1,593,9,0,0,0,9,0,0,0
4,1,589,8,0,1,0,4,1,0,0
4,0,820,9,0,1,0,6,1,0,0
1,0,1196,9,0,0,0,7,1,0,0
11,1,608,8,0,0,1,8,0,0,0
9,0,489,13,1,1,1,9,0,0,0
12,1,394,10,1,0,1,9,1,0,0
5,1,895,8,0,0,1,8,0,0,0
4,1,964,12,0,1,0,3,0,0,0
5,1,648,13,1,1,1,2,1,0,0
0,1,748,13,1,1,0,5,1,0,0
4,1,667,12,0,0,1,1,1,0,0
8,1,952,10,1,0,1,3,1,0,0
11,0,869,13,1,0,1,1,1,0,0
9,0,544,9,1,0,0,3,0,0,0
13,0,462,15,0,1,0,4,1,0,0
1,0,222,10,1,0,1,7,1,0,0
0,0,841,14,0,0,1,5,1,0,0
13,0,779,12,0,1,1,5,1,0,0
9,0,519,10,0,1,0,1,1,0,0
12,1,191,8,0,0,0,8,0,0,0
10,1,162,15,0,1,0,4,1,0,0
8,1,611,10,1,1,1,5,0,0,0
9,1,871,9,0,0,0,2,1,0,0
8,0,355,15,0,0,1,1,1,0,0
14,0,234,8,0,0,0,9,1,0,0
8,1,974,11,1,0,1,2,0,0,0
5,1,921,12,1,1,1,6,1,0,0
14,0,187,15,1,1,0,1,1,0,0
7,1,1087,12,1,0,1,1,1,0,0
13,1,922,10,1,0,1,9,1,0,0
10,1,1126,13,1,1,1,4,1,0,0
14,1,1073,8,1,0,0,9,1,0,0
12,0,1033,11,0,0,1,5,1,0,0
0,1,220,8,0,0,0,7,0,0,0
9,1,1161,12,1,0,0,1,1,0,0
3,0,1107,8,0,1,1,6,1,0,0
0,0,1024,11,0,0,0,8,1,0,0
7,1,744,13,1,1,1,1,0,0,0
0,0,813,10,0,0,0,9,0,0,0
2,1,959,9,0,0,1,3,1,0,0
12,1,120,8,1,1,0,1,0,0,0
3,0,341,15,0,0,1,1,1,0,0
14,1,554,9,1,1,1,6,1,0,0
14,1,1062,12,1,0,1,6,0,0,0
14,1,720,10,0,0,1,1,1,0,0
7,1,402,14,0,0,0,3,0,0,0
5,0,902,10,0,0,0,7,0,0,0
13,0,1063,8,1,0,1,3,0,0,0
9,1,168,15,1,1,0,3,1,0,0
11,0,295,13,1,1,1,3,1,0,0
6,1,239,10,0,0,1,7,1,0,0
13,1,382,8,0,0,0,4,1,0,0
7,1,411,8,1,1,0,4,1,0,0
1,1,845,9,0,1,1,3,1,0,0
12,1,376,10,0,0,0,9,1,0,0
9,0,160,8,1,0,1,2,0,0,0
13,1,151,9,1,1,0,4,1,0,0
10,0,252,15,0,0,0,8,1,0,0
7,0,643,11,1,1,0,6,1,0,0
2,1,666,15,0,0,0,7,0,0,0
6,1,721,14,1,1,0,7,0,0,0
2,1,413,9,1,1,1,2,0,0,0
14,1,906,9,1,0,0,4,1,0,0
6,1,947,8,0,1,0,6,0,0,0
13,0,196,12,0,0,1,3,0,0,0
10,1,980,12,1,0,1,9,1,0,0
14,1,928,13,1,0,1,4,1,0,0
11,0,236,12,1,0,0,2,1,0,0
12,0,1129,9,0,1,0,6,0,0,0
1,1,1110,13,1,0,1,1,1,0,0
9,0,208,15,1,0,1,6,1,0,0
5,1,646,8,1,0,1,1,1,0,0
2,0,1162,15,1,0,1,8,1,0,0
2,0,761,10,0,1,0,5,1,0,0
14,1,524,14,0,0,0,6,1,0,0
8,0,729,14,1,1,0,2,0,0,0
6,0,360,9,0,1,0,2,1,0,0
4,0,186,9,0,1,0,9,0,0,0
11,0,564,13,0,0,1,3,0,0,0
9,0,175,8,1,0,0,6,1,0,0
6,0,570,11,0,0,1,5,0,0,0
8,1,513,9,0,0,1,4,0,0,0
0,1,924,11,0,1,1,2,0,0,0
6,0,994,15,1,1,0,8,1,0,0
5,1,825,11,1,0,1,7,0,0,0
9,1,556,12,0,0,0,2,0,0,0
13,1,752,8,0,0,1,6,0,0,0
11,0,771,14,1,0,0,8,0,0,0
8,1,594,14,1,0,1,7,1,0,0
0,0,1168,11,0,0,0,1,1,0,0
12,1,696,14,0,0,1,5,0,0,0
3,0,549,15,1,1,1,2,1,0,0
8,0,584,8,1,1,1,6,1,0,0
3,1,745,12,0,1,1,7,0,0,0
9,1,719,8,1,1,0,7,1,0,0
2,0,1141,9,0,0,0,3,1,0,0
8,1,761,11,0,0,0,7,0,0,0
12,1,857,8,0,0,1,5,0,0,0
1,1,388,15,1,0,1,8,1,0,0
14,0,820,14,0,0,1,8,1,0,0
3,0,737,10,0,1,1,7,1,0,0
14,1,334,8,1,0,1,6,1,0,0
5,1,515,11,1,1,1,2,0,0,0
1,1,1037,12,0,0,0,6,0,0,0
14,0,598,14,0,1,0,9,0,0,0
7,0,1073,12,1,0,0,2,0,0,0
7,1,733,11,1,1,0,1,0,0,0
0,1,1119,14,1,0,0,5,1,0,0
11,1,214,9,0,0,0,6,1,0,0
2,1,1031,14,0,0,0,3,0,0,0
9,1,773,9,0,0,0,8,0,0,0
8,1,1134,12,1,1,1,7,0,0,0
4,0,305,12,0,0,1,2,1,0,0
5,1,346,11,1,1,1,7,1,0,0
3,0,857,9,0,0,1,1,1,0,0
9,1,246,12,1,1,1,9,0,0,0
1,1,217,9,0,0,1,7,0,0,0
10,0,511,12,0,0,1,6,0,0,0
7,0,462,14,1,1,0,2,0,0,0
10,0,236,8,1,0,0,3,0,0,0
12,0,1057,15,0,0,1,1,1,0,0
5,1,118,10,1,1,0,5,0,0,0
4,0,294,15,1,0,0,9,1,0,0
8,1,429,14,0,1,0,6,1,0,0
0,0,274,13,1,0,0,5,1,0,0
4,1,1101,15,0,1,0,3,1,0,0
5,1,548,8,0,1,1,5,1,0,0
4,1,1045,13,1,1,0,8,0,0,0
5,1,240,12,1,1,1,2,0,0,0
5,1,857,10,0,0,1,5,0,0,0
6,1,1029,10,0,0,1,6,1,0,0
3,0,192,12,0,1,0,8,1,0,0
13,1,338,12,0,0,1,8,1,0,0
10,0,304,9,0,0,1,5,1,0,0
13,0,659,12,0,0,1,9,1,0,0
13,1,344,11,1,1,1,4,1,0,0
13,0,931,15,1,0,0,9,0,0,0
14,1,1024,12,1,0,1,7,1,0,0
7,0,394,11,0,1,1,6,1,0,0
